@RELATION data

@ATTRIBUTE 50daymovingaverage REAL
@ATTRIBUTE volume REAL
@ATTRIBUTE market/bookratio REAL
@ATTRIBUTE p/e REAL
@ATTRIBUTE debt/equityratio REAL
@ATTRIBUTE freecashflowyield REAL
@ATTRIBUTE class {FALSE,TRUE}

@DATA
1.09245752,149054500,5.700170225,8.588235009,0.507660479,0.025182728,TRUE
1.094187501,101425100,5.716903007,8.61344567,0.507660479,0.025112636,TRUE
1.097660841,104080900,5.744790299,8.655462418,0.507660479,0.024996683,TRUE
1.083011165,123375700,5.674818203,8.550038057,0.507660479,0.025289672,TRUE
1.084522696,111727000,5.690283011,8.57333831,0.507660479,0.025224328,TRUE
1.081871191,112739200,5.681916959,8.560733489,0.507660479,0.025259636,TRUE
1.083355444,85527400,5.695353551,8.580977904,0.507660479,0.025202977,TRUE
1.070616878,139861400,5.634508427,8.489304813,0.507660479,0.025461598,TRUE
1.081183812,114104900,5.697888821,8.584797701,0.507660479,0.025192314,TRUE
1.09682151,150607800,5.789409695,8.722688808,0.507660479,0.024813371,TRUE
1.099638151,149445100,5.815015583,8.761268249,0.507660479,0.024709381,TRUE
1.084629294,135571100,5.746057595,8.657371807,0.507660479,0.024991439,TRUE
1.102830191,160218800,5.853804197,8.819709615,0.507660479,0.024553505,TRUE
1.107517684,135186100,5.374112365,9.79308857,0.450060994,0.009258432,TRUE
1.12081088,131827500,5.45412624,9.938895527,0.450060994,0.009127307,TRUE
1.11465699,107664900,5.434470123,9.903076757,0.450060994,0.009159174,TRUE
1.116689986,150786300,5.456901352,9.943952532,0.450060994,0.009122826,TRUE
1.12537537,171126900,5.515177468,10.0501474,0.450060994,0.009029729,TRUE
1.125889676,111754300,5.539459389,10.09439564,0.450060994,0.008991497,TRUE
1.126896223,157125500,5.56397226,10.13906473,0.450060994,0.008953228,TRUE
1.120282767,143247300,5.548940713,10.11167318,0.450060994,0.008976656,TRUE
1.125310166,83545700,5.591491194,10.18921169,0.450060994,0.008910652,TRUE
1.123141873,83256600,5.603054161,10.21028254,0.450060994,0.008892883,TRUE
1.118567342,76552700,5.606291791,10.21618238,0.450060994,0.008887921,TRUE
1.12830297,101019100,5.68168048,10.353561,0.450060994,0.008773911,TRUE
1.137592416,94196200,5.7563757,10.48967592,0.450060994,0.008663799,TRUE
1.12568957,187636400,5.721224899,10.42562164,0.450060994,0.00871527,TRUE
1.118587407,141731100,5.71359365,10.41171544,0.450060994,0.008726526,TRUE
1.102454994,184581600,5.656242572,10.30720624,0.450060994,0.008812052,TRUE
1.161580831,245597800,5.994567252,10.92372545,0.450060994,0.008330417,FALSE
1.186594633,198356200,6.162226252,11.22924557,0.450060994,0.008110735,FALSE
1.197932381,199238900,6.263052849,11.41297895,0.450060994,0.007984115,FALSE
1.184626839,119767200,6.232296285,11.35693215,0.450060994,0.008022319,FALSE
1.145625164,177335900,6.05978053,11.04256171,0.450060994,0.008243569,FALSE
1.13791081,189600600,6.049605737,11.02402048,0.450060994,0.008257,FALSE
1.161853319,139710200,6.2124086,11.3206914,0.450060994,0.008047217,FALSE
1.123547668,135615900,6.03781182,11.00252877,0.450060994,0.008272623,TRUE
1.139837765,113585500,6.15945114,11.22418857,0.450060994,0.008114277,FALSE
1.101521521,180954900,5.982079248,10.90096893,0.450060994,0.008347257,FALSE
1.08462341,220775800,5.919872032,10.78761053,0.450060994,0.008432168,TRUE
1.039339972,321465200,5.694630385,10.37715923,0.450060994,0.008754621,TRUE
0.992650047,419004600,5.454357808,9.939317506,0.450060994,0.009126933,TRUE
1.06452894,246076600,5.873621401,10.70332935,0.450060994,0.008496427,TRUE
1.070866179,212226700,5.932128468,10.80994508,0.450060994,0.008415302,TRUE
1.089276734,163594900,6.060937136,11.04466936,0.450060994,0.008242045,FALSE
1.069416057,149928100,5.974679567,10.88748471,0.450060994,0.008357268,TRUE
1.046887581,189840700,5.869689684,10.6961647,0.450060994,0.008501935,TRUE
1.045495622,190708700,5.878940057,10.71302138,0.450060994,0.008488988,FALSE
1.035013135,195669600,5.835927057,10.63464004,0.450060994,0.008549527,FALSE
1.016414709,256431700,5.742962659,10.46523373,0.450060994,0.008683368,TRUE
0.972084438,320728800,5.498295846,10.01938451,0.450060994,0.009056502,TRUE
0.98936729,305972800,5.60374763,10.21154623,0.450060994,0.00889182,TRUE
1.005839491,188559700,5.706424302,10.39865094,0.450060994,0.008737126,TRUE
0.997823056,262001600,5.670811601,10.33375495,0.450060994,0.008790167,TRUE
0.991719595,212663500,5.645142124,10.28697821,0.450060994,0.0088288,TRUE
1.02681926,166570600,5.858820804,10.67635865,0.450060994,0.008517198,FALSE
1.038413393,203903700,5.940453804,10.82511609,0.450060994,0.008403884,FALSE
1.05110237,219118200,6.031799078,10.99157193,0.450060994,0.008280611,FALSE
1.060325444,172137000,6.103950136,11.1230507,0.450060994,0.008185768,FALSE
1.054047532,162526700,6.08475592,11.08807364,0.450060994,0.008210786,FALSE
1.023185206,189576100,5.919178563,10.78634684,0.450060994,0.008433125,FALSE
1.001173779,221735500,5.80308885,10.57479993,0.450060994,0.008596331,FALSE
0.993289651,250192600,5.765857024,10.50695346,0.450060994,0.00865002,TRUE
0.968034993,213657500,5.624098451,10.24863094,0.450060994,0.008860725,TRUE
0.995969389,194089000,5.793145007,10.55667956,0.450060994,0.008610604,TRUE
1.006415374,136439800,5.862520953,10.68310133,0.450060994,0.008511996,TRUE
1.008006806,150740100,5.880327613,10.71554989,0.450060994,0.008487049,TRUE
1.027725525,146268500,6.005436132,10.9435315,0.450060994,0.008315816,TRUE
1.055329636,195919500,6.180263862,11.26211498,0.450060994,0.008087789,FALSE
1.070928536,218213800,6.287103202,11.4568052,0.450060994,0.007954494,FALSE
1.076700463,196155400,6.337979637,11.54951585,0.450060994,0.007892552,FALSE
1.059017591,194122600,6.247790351,11.38516654,0.450060994,0.008003028,TRUE
1.070793197,179315500,6.332891932,11.54024467,0.450060994,0.007898703,TRUE
1.057172417,192114300,6.26629048,11.41887879,0.450060994,0.007980115,TRUE
1.047581174,178569300,6.220733318,11.3358613,0.450060994,0.008036776,TRUE
1.037187834,137485600,6.167544908,11.2389376,0.450060994,0.008103956,TRUE
1.041716819,146237000,5.685530839,10.73629449,0.501356962,0.016244004,TRUE
0.993917857,283336200,5.42848472,10.25090044,0.501356962,0.016975933,TRUE
0.975389775,184863000,5.330158743,10.06522619,0.501356962,0.01727366,TRUE
0.964365667,255724000,5.265526293,9.943177253,0.501356962,0.017475119,TRUE
0.95984387,173460700,5.232892055,9.881552261,0.501356962,0.017578636,TRUE
0.968083539,153808900,5.268704724,9.949179257,0.501356962,0.017465102,TRUE
1.008026203,163639000,5.481462167,10.35094061,0.501356962,0.016819735,TRUE
1.006075645,184536100,5.469171137,10.32773079,0.501356962,0.016855717,TRUE
1.012196059,108330600,5.501593177,10.38895508,0.501356962,0.016761132,TRUE
1.00400056,140719600,5.452218557,10.29571832,0.501356962,0.0169056,TRUE
0.983290303,297731000,5.335880147,10.07603023,0.501356962,0.01725605,TRUE
0.987972965,203011900,5.355587895,10.11324543,0.501356962,0.017195665,TRUE
0.983525132,206216500,5.328463429,10.06202484,0.501356962,0.017278885,TRUE
0.977928352,259964600,5.295617559,10.00000021,0.501356962,0.017380743,TRUE
0.961073415,256119500,5.20407284,9.827131384,0.501356962,0.017671076,TRUE
0.984532232,268737700,5.337787658,10.07963229,0.501356962,0.017250187,TRUE
0.993697924,296417800,5.387586107,10.17366938,0.501356962,0.017098517,TRUE
1.012182775,161329700,5.488878885,10.364946,0.501356962,0.016798097,TRUE
1.015948587,133347200,5.508374435,10.4017605,0.501356962,0.016741483,TRUE
1.013296221,105137900,5.494388657,10.3753504,0.501356962,0.016782058,TRUE
1.031228197,146192900,5.596105263,10.56742735,0.501356962,0.016491371,TRUE
1.018508443,129996300,5.529989129,10.44257669,0.501356962,0.01667916,TRUE
1.006933152,160951700,5.469594965,10.32853113,0.501356962,0.016854474,TRUE
1.002880972,112052500,5.4513709,10.29411765,0.501356962,0.016908101,TRUE
1.018900139,107013900,5.54884922,10.47819122,0.501356962,0.016625158,TRUE
1.017658377,104413400,5.550544535,10.48139257,0.501356962,0.01662032,TRUE
1.020451762,105093800,5.572795255,10.5234098,0.501356962,0.016557094,TRUE
1.014187812,72274300,5.545670788,10.47218921,0.501356962,0.016634234,TRUE
1.006701583,111224400,5.511553433,10.40776357,0.501356962,0.016732288,TRUE
1.012468334,75782000,5.546730077,10.47418952,0.501356962,0.016631208,TRUE
1.003220686,112980000,5.49714326,10.38055206,0.501356962,0.016774051,TRUE
0.968360961,155013600,5.301762791,10.01160459,0.501356962,0.017361595,TRUE
0.97547202,133730100,5.335668515,10.07563059,0.501356962,0.017256701,TRUE
0.966099961,88717300,5.278664414,9.967986676,0.501356962,0.017433788,TRUE
0.961057858,79607500,5.247726056,9.909564106,0.501356962,0.01753143,TRUE
0.977783862,105660100,5.339482973,10.08283364,0.501356962,0.017244979,TRUE
0.981767495,84924000,5.362792981,10.12685119,0.501356962,0.017173694,TRUE
0.96888992,106676500,5.29519373,9.999199875,0.501356962,0.017382066,TRUE
0.968024628,96057500,5.290107787,9.989595814,0.501356962,0.017397947,TRUE
0.953704555,103510400,5.208734389,9.835934038,0.501356962,0.017656058,TRUE
0.93196679,150641400,5.0843438,9.601040581,0.501356962,0.018065761,TRUE
0.94469731,149216900,5.147068739,9.719487465,0.501356962,0.017856816,TRUE
0.93651074,116626300,5.091760518,9.61504597,0.501356962,0.0180408,TRUE
0.943959403,137097800,5.12015647,9.668667577,0.501356962,0.017945869,TRUE
0.949740128,95822300,5.138804364,9.7038814,0.501356962,0.017884069,TRUE
0.954113125,105196700,5.151519222,9.727891553,0.501356962,0.017842174,TRUE
0.984306466,174259400,5.304729592,10.01720696,0.501356962,0.017352366,TRUE
0.993009477,103856900,5.343720693,10.09083596,0.501356962,0.017231976,TRUE
1.019821059,130197200,5.48358131,10.3549423,0.501356962,0.016813547,TRUE
1.016750137,85639400,5.463238102,10.31652712,0.501356962,0.016873142,TRUE
1.037343121,131637800,5.571523769,10.52100879,0.501356962,0.016560694,TRUE
1.037370081,109643800,5.5747022,10.52701079,0.501356962,0.016551698,TRUE
1.037738549,96885600,5.581907287,10.54061655,0.501356962,0.01653134,TRUE
1.050503126,97195000,5.658830202,10.68587423,0.501356962,0.016317082,TRUE
1.052766319,102037600,5.680444896,10.72669043,0.501356962,0.016257873,TRUE
1.059452734,107342200,5.726217255,10.81312484,0.501356962,0.016133897,TRUE
1.08282933,163025800,5.860779731,11.06722642,0.501356962,0.015780139,TRUE
1.076674233,158619300,5.83535058,11.01920718,0.501356962,0.015845797,TRUE
1.105365473,164669400,6.001911834,11.33373378,0.501356962,0.015425404,TRUE
1.105188594,167018600,6.01335464,11.35534185,0.501356962,0.01539734,TRUE
1.117559934,146322400,6.097694839,11.51460599,0.501356962,0.015193602,TRUE
1.118958428,196529200,6.122487965,11.56142419,0.501356962,0.015134731,TRUE
1.12855361,162372000,6.194537133,11.69747852,0.501356962,0.014966213,TRUE
1.120505482,120708700,5.588565301,8.849847672,0.573162311,0.01719547,TRUE
1.100460872,258760600,5.506030664,8.719148839,0.573162311,0.017438339,TRUE
1.099424503,117411000,5.515819643,8.734650308,0.573162311,0.017409176,TRUE
1.08312934,168347900,5.446336807,8.624619829,0.573162311,0.017618316,TRUE
1.0765029,112035700,5.422728244,8.587234172,0.573162311,0.017690525,TRUE
1.060207794,108825500,5.348254818,8.469300777,0.573162311,0.017922239,TRUE
1.096922783,125491800,5.545954362,8.782370547,0.573162311,0.017320008,TRUE
1.095782798,167717200,5.550753263,8.789969911,0.573162311,0.017305892,TRUE
1.093554441,102099900,5.551328844,8.79088138,0.573162311,0.017304201,TRUE
1.108877083,164600800,5.644420243,8.938297515,0.573162311,0.017034912,TRUE
1.110549638,106938300,5.669180993,8.977507733,0.573162311,0.016964691,TRUE
1.119417807,139636000,5.730218214,9.074164046,0.573162311,0.016794038,TRUE
1.122201627,157523100,5.760929027,9.122796566,0.573162311,0.016709466,TRUE
1.127000484,108824100,5.802579981,9.188753493,0.573162311,0.016596119,TRUE
1.168717245,230548500,6.041163208,9.566565169,0.573162311,0.015975372,TRUE
1.175765876,273252700,6.103735996,9.665653148,0.573162311,0.015820182,TRUE
1.140275752,308196000,5.940393978,9.406990701,0.573162311,0.016231798,TRUE
1.139813922,180406100,5.960355827,9.438601555,0.573162311,0.01618035,TRUE
1.131179917,137865000,5.940970072,9.407902981,0.573162311,0.016230309,TRUE
1.11913327,93194500,5.901621955,9.345592742,0.573162311,0.016332668,TRUE
1.119252322,98115500,5.927917759,9.387233815,0.573162311,0.01626412,TRUE
1.111522415,98232400,5.912754298,9.363221513,0.573162311,0.016303578,TRUE
1.106269152,99750700,5.908532003,9.356535242,0.573162311,0.016314599,TRUE
1.09286328,137762800,5.858818814,9.277811253,0.573162311,0.016445491,TRUE
1.073682341,107627800,5.77705196,9.148328254,0.573162311,0.016665407,TRUE
1.080891675,105972300,5.838473073,9.245592483,0.573162311,0.016499667,TRUE
1.094355266,108482500,5.937898939,9.403039648,0.573162311,0.016238252,TRUE
1.100848743,127087100,6.003926751,9.507598877,0.573162311,0.016069178,TRUE
1.114187929,160622000,6.108918788,9.673860428,0.573162311,0.015807462,TRUE
1.104255423,90313300,6.087037482,9.639209991,0.573162311,0.015861301,TRUE
1.10352616,70439600,6.115636635,9.684498564,0.573162311,0.015791007,TRUE
1.089177624,95886000,6.066883431,9.607294773,0.573162311,0.015911215,TRUE
1.090266976,96056800,6.10431209,9.666565428,0.573162311,0.015818767,TRUE
1.080622307,90321000,6.077824084,9.624619991,0.573162311,0.01588408,TRUE
1.047212407,198961700,5.912370406,9.362613597,0.573162311,0.016304579,TRUE
1.040431974,100901500,5.893368543,9.33252294,0.573162311,0.016354302,TRUE
1.01894091,164412500,5.788760397,9.166869306,0.573162311,0.016633556,TRUE
1.012686694,119862400,5.767838563,9.133738254,0.573162311,0.016690556,TRUE
1.036242794,123622800,5.920048238,9.37477193,0.573162311,0.016284574,TRUE
1.027540255,96210800,5.88741848,9.323100638,0.573162311,0.016369934,TRUE
1.046502826,98268800,6.014675203,9.524619731,0.573162311,0.016041988,TRUE
1.028247261,129861900,5.925806611,9.38389068,0.573162311,0.016269602,TRUE
1.045359567,103431300,6.042314883,9.568388919,0.573162311,0.015972488,TRUE
1.043360756,59396400,6.046153799,9.574468085,0.573162311,0.015962883,TRUE
1.046677187,111446300,6.082046891,9.631307074,0.573162311,0.015873631,TRUE
1.025890784,125464500,5.972256466,9.457446971,0.573162311,0.016149833,TRUE
1.040960708,115437700,6.073025696,9.617021439,0.573162311,0.015895969,TRUE
1.044628633,115709300,6.106615439,9.670212928,0.573162311,0.015813113,TRUE
1.040348929,85523200,6.092987545,9.648632293,0.573162311,0.015846625,TRUE
1.047319951,112120400,6.145003571,9.73100297,0.573162311,0.015719471,TRUE
1.039134521,97863500,6.107767114,9.672036678,0.573162311,0.015810287,TRUE
1.045945189,80483900,6.161510396,9.757142574,0.573162311,0.015679545,TRUE
1.039677885,73537800,6.137517941,9.719149001,0.573162311,0.015737644,TRUE
1.039790053,65627800,6.152873092,9.743464855,0.573162311,0.015700411,TRUE
1.040747282,109953900,6.174178817,9.777203824,0.573162311,0.015649041,TRUE
1.033496936,87752000,6.147690812,9.735258386,0.573162311,0.015712957,TRUE
1.031630941,104328000,6.149034176,9.737385689,0.573162311,0.015709703,TRUE
1.032365328,80507700,6.166117094,9.764437574,0.573162311,0.015668439,TRUE
1.028234216,96732300,6.153833077,9.744985053,0.573162311,0.015698089,TRUE
1.031503722,96402600,6.184543377,9.793616762,0.573162311,0.015624172,TRUE
1.03596147,64088500,6.222739819,9.854103251,0.573162311,0.015533202,TRUE
1.037264429,66480400,6.241166102,9.883282438,0.573162311,0.015489695,TRUE
1.030745294,55789300,6.211223585,9.835866563,0.573162311,0.015560518,TRUE
1.032713652,62454000,5.471784148,7.103041084,0.586763253,0.026555365,TRUE
1.034520285,43981000,5.485097981,7.120324057,0.586763253,0.026495191,TRUE
1.033469191,40784800,5.482064398,7.116386098,0.586763253,0.026508877,TRUE
1.027365553,39373600,5.454594296,7.080726565,0.586763253,0.026633463,TRUE
1.023092571,48377000,5.436056184,7.056661842,0.586763253,0.026718203,TRUE
1.043998928,111284600,5.554194456,7.210019683,0.586763253,0.026187227,TRUE
1.047866158,77270200,5.583181575,7.247648487,0.586763253,0.026060152,TRUE
1.054759068,63879900,5.628852724,7.306935192,0.586763253,0.02586242,TRUE
1.052199764,75107200,5.624302125,7.301027961,0.586763253,0.025881987,TRUE
1.057848041,77982800,5.664580689,7.353314433,0.586763253,0.025709817,TRUE
1.075251597,112140000,5.771259209,7.491796123,0.586763253,0.025264696,FALSE
1.069976255,111027000,5.757608311,7.474075598,0.586763253,0.025320793,FALSE
1.075970893,75647600,5.804459412,7.534894023,0.586763253,0.025129295,FALSE
1.077462087,74195100,5.825694042,7.562459154,0.586763253,0.025043452,FALSE
1.083778866,77210000,5.872881758,7.623714546,0.586763253,0.024854774,FALSE
1.057954775,470249500,5.740924281,7.452417698,0.586763253,0.025389694,FALSE
1.050916311,283903200,5.710420595,7.412820206,0.586763253,0.025516641,FALSE
1.03091187,191197300,5.606606901,7.278057408,0.586763253,0.025958357,FALSE
1.011775766,188600300,5.506163853,7.147670121,0.586763253,0.026400535,TRUE
1.043748648,143670800,5.68699482,7.382410701,0.586763253,0.025614996,TRUE
1.0543519,136717000,5.753563534,7.468824985,0.586763253,0.025337463,TRUE
1.059574052,126718900,5.794853292,7.522424111,0.586763253,0.025168322,TRUE
1.055249529,71256500,5.78406722,7.508422478,0.586763253,0.025212288,TRUE
1.031200491,148014300,5.664243624,7.352876882,0.586763253,0.025711248,TRUE
1.038605805,94311700,5.7185097,7.423320846,0.586763253,0.025482853,TRUE
1.053722354,106658300,5.814739662,7.548239038,0.586763253,0.025087662,TRUE
1.049145168,64738800,5.802774089,7.532706268,0.586763253,0.025136133,TRUE
1.044549081,98449400,5.787943689,7.513454607,0.586763253,0.02519647,TRUE
1.051440148,80460100,5.839513247,7.580398162,0.586763253,0.0249879,TRUE
1.065368052,121255400,5.930181416,7.69809647,0.586763253,0.024629451,FALSE
1.072808445,95260200,5.986133266,7.770728773,0.586763253,0.024413337,FALSE
1.079057138,120686300,6.0360175,7.835484573,0.586763253,0.024223832,FALSE
1.06536548,232137500,5.975010129,7.756289589,0.586763253,0.024455997,FALSE
1.069706453,91893200,6.013940433,7.806825857,0.586763253,0.024307336,FALSE
1.074048896,77604100,6.053207352,7.857799092,0.586763253,0.024159209,FALSE
1.073476019,71043700,6.065341683,7.873550929,0.586763253,0.024113799,FALSE
1.080340181,120289400,6.119776067,7.944213376,0.586763253,0.023912173,FALSE
1.063433847,132645800,6.038376953,7.838547431,0.586763253,0.024214941,FALSE
1.038639702,204014300,5.907936042,7.66921927,0.586763253,0.024716441,FALSE
1.002114829,218138900,5.706544126,7.407788077,0.586763253,0.025532864,TRUE
1.012660142,167963600,5.774124034,7.495515014,0.586763253,0.025252955,FALSE
1.012159599,124975200,5.778505876,7.501203178,0.586763253,0.025235018,FALSE
1.026057575,95004700,5.867489172,7.616714314,0.586763253,0.024876192,FALSE
1.038928734,100768500,5.952595998,7.727193321,0.586763253,0.024542417,FALSE
1.025764045,114034200,5.88686972,7.641872622,0.586763253,0.024799389,FALSE
1.032105701,150647700,5.934226193,7.703347082,0.586763253,0.0246137,FALSE
1.051610707,125197100,6.059611583,7.866112562,0.586763253,0.024135221,FALSE
1.050697273,113316700,6.067026557,7.8757381,0.586763253,0.024107507,FALSE
1.035329837,136530800,5.988829334,7.774228597,0.586763253,0.024403019,FALSE
1.034556551,89079200,5.995570629,7.782979618,0.586763253,0.024377258,FALSE
1.023335155,113326500,5.940124602,7.711003933,0.586763253,0.024590767,FALSE
1.005258387,126884800,5.842378072,7.584117054,0.586763253,0.024976415,FALSE
1.019107076,117770100,5.932035497,7.700503292,0.586763253,0.024622229,FALSE
1.021883381,108989300,5.958494406,7.734850172,0.586763253,0.024519616,FALSE
0.997067331,180270300,5.821480508,7.556989474,0.586763253,0.025060439,FALSE
0.952534095,290502800,5.561609881,7.219645805,0.586763253,0.026154601,FALSE
0.965711235,164855600,5.639638347,7.320936241,0.586763253,0.025816162,FALSE
0.954437971,188303500,5.572732568,7.234084405,0.586763253,0.026105816,TRUE
0.979032588,102350500,5.718172635,7.422883295,0.586763253,0.025484259,FALSE
0.98422645,81480700,5.750193337,7.464450059,0.586763253,0.025351369,FALSE
0.978612435,93249100,5.716319004,7.420477057,0.586763253,0.025491994,FALSE
0.995097362,101178000,5.813728468,7.546926384,0.586763253,0.025091751,FALSE
1.013632769,112227500,5.924451765,7.690658686,0.586763253,0.024651798,FALSE
1.01018373,77338800,5.271418541,7.713845698,0.543731802,0.016288944,FALSE
1.01153802,88225200,5.279240307,7.725291553,0.543731802,0.016266041,FALSE
1.00436052,82351500,5.244191985,7.674004154,0.543731802,0.01636917,FALSE
1.00345572,68504800,5.242386869,7.671362667,0.543731802,0.016374517,FALSE
0.991404362,104665400,5.182969889,7.584415783,0.543731802,0.016552486,FALSE
0.980891033,115021200,5.132277232,7.510235497,0.543731802,0.016707411,FALSE
0.974198077,120682800,5.097679988,7.459608175,0.543731802,0.016814822,FALSE
0.971942345,100634800,5.084893954,7.440897937,0.543731802,0.016854867,TRUE
0.972379994,93361800,5.085495659,7.441778433,0.543731802,0.016852979,TRUE
0.964145961,94383800,5.040068123,7.375302778,0.543731802,0.016996781,TRUE
0.952178056,99736700,4.975987727,7.281531759,0.543731802,0.017203853,TRUE
0.957164849,106409800,5.000055532,7.316750995,0.543731802,0.01712549,TRUE
0.96840194,86555000,5.056163134,7.398855154,0.543731802,0.016945552,TRUE
0.95837047,75450200,5.000356385,7.317191243,0.543731802,0.017124515,TRUE
0.944941397,113401400,4.92574655,7.208012139,0.543731802,0.017369767,TRUE
0.958419852,152474700,4.991782287,7.304644474,0.543731802,0.017152347,TRUE
0.976568228,104844600,5.08218628,7.436935707,0.543731802,0.016863372,TRUE
0.990452136,175166600,5.150628838,7.537090025,0.543731802,0.016650992,TRUE
1.014869679,188452600,5.275329223,7.719568332,0.543731802,0.016277485,TRUE
1.021644954,66636500,5.310077095,7.770416072,0.543731802,0.016176373,TRUE
1.014526854,84700000,5.271117689,7.71340545,0.543731802,0.016289826,TRUE
1.014275433,89053300,5.267055978,7.707461811,0.543731802,0.016301745,TRUE
1.005192485,90239800,5.215912243,7.632621448,0.543731802,0.01645334,TRUE
1.015756338,251586300,5.266755125,7.707021563,0.543731802,0.016302629,TRUE
1.005288291,110678400,5.208842408,7.622275918,0.543731802,0.016474518,TRUE
1.011000843,78337000,5.237723855,7.66453912,0.543731802,0.016388345,TRUE
1.01433305,97312600,5.258331655,7.694695213,0.543731802,0.016327407,TRUE
1.005909245,83992300,5.215912243,7.632621448,0.543731802,0.01645334,TRUE
1.005427687,70033600,5.214558607,7.630640627,0.543731802,0.016457391,TRUE
1.008186731,51186800,5.228698277,7.651331686,0.543731802,0.016415178,TRUE
1.013773635,70522900,5.256526539,7.692053726,0.543731802,0.016332727,TRUE
1.007454883,84000000,5.223132705,7.643187395,0.543731802,0.016431767,TRUE
1.005863857,80500000,5.21320457,7.628659217,0.543731802,0.016461445,TRUE
0.989341258,81529000,5.121898019,7.495047242,0.543731802,0.01673949,TRUE
0.969926157,112443800,5.013593497,7.336561559,0.543731802,0.017081725,TRUE
0.979286247,113083600,5.056313761,7.399075571,0.543731802,0.016945074,TRUE
0.991070528,83694100,5.112421363,7.48117973,0.543731802,0.016768887,TRUE
0.993687101,65292500,5.122349498,7.495707907,0.543731802,0.016738092,TRUE
0.978846296,84492100,5.042474944,7.37882476,0.543731802,0.016989101,TRUE
0.977455934,95900000,5.030139988,7.3607746,0.543731802,0.017028536,TRUE
0.972210698,80481800,4.996896781,7.312128687,0.543731802,0.017135734,TRUE
0.98614337,73556000,5.065940642,7.413162913,0.543731802,0.016914581,TRUE
0.980644721,55640200,5.039165565,7.373982034,0.543731802,0.016999663,TRUE
0.987539324,50899800,5.075417298,7.427030425,0.543731802,0.016884672,TRUE
1.017015237,104438600,5.232157881,7.656394241,0.543731802,0.016404882,TRUE
1.009865094,138670700,5.197259784,7.605326672,0.543731802,0.016509332,TRUE
1.011299888,84695800,5.206134735,7.618313688,0.543731802,0.016482643,TRUE
1.003278274,78312500,5.166122546,7.559762493,0.543731802,0.016603655,TRUE
0.9879034,115485300,5.084893954,7.440897937,0.543731802,0.016854867,TRUE
0.971475961,132446300,4.994640186,7.308826535,0.543731802,0.01714306,TRUE
0.973097464,83430900,4.997648712,7.313229013,0.543731802,0.017133295,TRUE
0.972009369,68772200,4.98636694,7.296720014,0.543731802,0.017169971,TRUE
0.95689372,108488800,4.902280851,7.173673985,0.543731802,0.01744836,TRUE
0.960184396,82368300,4.91281029,7.189082071,0.543731802,0.017413006,TRUE
0.978050646,83642300,5.000657237,7.317631491,0.543731802,0.01712354,TRUE
0.96212791,99799000,4.915066484,7.192383635,0.543731802,0.01740545,TRUE
0.958220894,127647800,4.891149306,7.157384817,0.543731802,0.017485892,TRUE
0.944771014,153755000,4.817442028,7.049526456,0.543731802,0.017738543,TRUE
0.931448803,160161400,4.743133447,6.940788187,0.543731802,0.018000754,TRUE
0.961483891,123345600,4.893255274,7.160466551,0.543731802,0.017478779,TRUE
0.953994984,97645800,4.852791605,7.101254691,0.543731802,0.017616468,TRUE
0.97955313,139939800,4.982456258,7.29099738,0.543731802,0.017182722,TRUE
0.965679993,109951800,4.909049834,7.183579267,0.543731802,0.017425616,TRUE
0.98253893,84953400,4.439254835,6.011949837,0.539564195,0.03045427,TRUE
0.991609539,73574900,4.482305344,6.070251852,0.539564195,0.030183807,TRUE
0.987873123,88136300,4.465994368,6.048162385,0.539564195,0.030285713,TRUE
0.992822196,80738700,4.487786843,6.077675282,0.539564195,0.030149714,TRUE
1.015220342,108828300,4.589262406,6.215100597,0.539564195,0.029532198,TRUE
1.033546261,88763500,4.671753004,6.326815142,0.539564195,0.029048547,TRUE
1.040514852,111156500,4.702904084,6.369002116,0.539564195,0.02887,TRUE
1.056182917,99915900,4.775635157,6.46749963,0.539564195,0.028461555,TRUE
1.063003589,122408300,4.809192827,6.512945777,0.539564195,0.028276973,TRUE
1.04568155,110668600,4.732852404,6.409560229,0.539564195,0.028700404,TRUE
1.044719592,112902300,4.729509739,6.405033358,0.539564195,0.028719235,TRUE
1.056597397,97909700,4.786598155,6.48234649,0.539564195,0.028400989,TRUE
1.055263533,107633400,4.783255848,6.477820103,0.539564195,0.028419427,TRUE
1.075379076,121116800,4.878848635,6.607278551,0.539564195,0.027901374,TRUE
1.09979414,143163300,4.997571249,6.76806103,0.539564195,0.027283685,TRUE
1.106801546,204786400,5.038348332,6.823284212,0.539564195,0.027077793,TRUE
1.133701111,235335100,5.172713246,7.00525059,0.539564195,0.026420812,TRUE
1.132332911,131633600,5.177927703,7.012312373,0.539564195,0.026395957,TRUE
1.146815087,129182200,5.25827911,7.121129876,0.539564195,0.026018797,TRUE
1.158469269,147451500,5.327801039,7.215281343,0.539564195,0.02570106,TRUE
1.168469172,119145600,5.39344622,7.304182645,0.539564195,0.025408083,FALSE
1.133236964,164831100,5.248786627,7.108274491,0.539564195,0.026062791,TRUE
1.127390323,148508500,5.238491948,7.094332716,0.539564195,0.026110672,TRUE
1.120272004,158146100,5.220576578,7.070070467,0.539564195,0.026194417,TRUE
1.134600321,153209000,5.304404171,7.183595665,0.539564195,0.025807121,TRUE
1.108775202,159884900,5.1995863,7.041643962,0.539564195,0.026293222,TRUE
1.115509845,183127000,5.248519228,7.107912361,0.539564195,0.026064033,TRUE
